stag,event,Gender,Age,Profession,Is_coached,Head_gender,Grey_wage,Transportation,Extraversion,Independence,Selfcontrol,Anxiety,Novator,Long_emp_retention,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
63.11293634,1,1,32.0,0,0,0,1,1,4,0,0,1,1,1,0.4149562748070672,Extraversion_vv_4,1,1.0,1.0,0.0,0.0,1.0
13.17453799,1,1,28.0,0,0,1,1,0,2,1,0,0,1,0,0.38684181790544153,Extraversion_vv_4,0,1.0,1.0,1.0,0.0,1.0
49.87268994,1,0,30.40033257,0,0,1,0,1,1,0,0,0,1,0,0.3547032617488186,Extraversion_vv_4,0,1.0,1.0,2.0,0.0,1.0
13.5687885,1,0,33.0,1,0,1,1,0,2,0,0,0,1,0,0.3496489644835821,Extraversion_vv_4,0,1.0,1.0,3.0,0.0,1.0
5.782340862000001,1,0,32.0,1,0,0,0,0,2,1,0,0,1,0,0.3486970318167385,Extraversion_vv_4,0,1.0,1.0,4.0,0.0,1.0
51.08829569,1,0,28.0,1,0,0,1,0,4,1,0,0,0,0,0.34300455153519555,Extraversion_vv_4,1,2.0,1.0,4.0,0.0,0.5
82.82546201,1,0,23.0,1,1,0,1,0,2,1,0,0,1,1,0.3388265646728296,Extraversion_vv_4,0,2.0,1.0,5.0,1.0,0.3
21.35523614,1,1,31.0,0,0,0,0,0,1,0,0,1,1,0,0.3301037582195604,Extraversion_vv_4,0,2.0,1.0,6.0,1.0,0.33333333333333337
164.5667351,0,0,27.0,0,0,0,1,0,4,0,0,1,0,1,0.3274191917025745,Extraversion_vv_4,1,3.0,2.0,6.0,1.0,0.5
94.81724846,0,0,30.40033257,1,0,0,0,1,2,0,0,1,1,1,0.32668836648645594,Extraversion_vv_4,0,3.0,2.0,7.0,2.0,0.38095238095238093
54.04517454,1,0,30.0,1,1,0,1,1,3,0,0,1,1,0,0.31866036657539354,Extraversion_vv_4,0,3.0,2.0,8.0,2.0,0.41666666666666663
15.34291581,1,0,30.0,1,0,1,1,1,3,0,0,0,1,0,0.3133039622265291,Extraversion_vv_4,0,3.0,2.0,9.0,2.0,0.4444444444444444
45.897330600000004,1,0,31.0,1,0,1,1,0,3,1,0,0,1,0,0.31282046212184267,Extraversion_vv_4,0,3.0,2.0,10.0,2.0,0.4666666666666666
11.99178645,1,0,27.0,1,1,0,1,1,2,1,0,0,1,0,0.30958890534253364,Extraversion_vv_4,0,3.0,2.0,11.0,2.0,0.4848484848484848
23.45790554,1,0,27.0,1,0,0,1,1,4,1,0,0,1,0,0.3071442580433118,Extraversion_vv_4,1,4.0,2.0,11.0,2.0,0.3181818181818182
24.41067762,1,0,27.0,1,0,0,1,1,4,1,0,0,1,0,0.3071442580433118,Extraversion_vv_4,1,5.0,2.0,11.0,2.0,0.2181818181818182
43.827515399999996,1,0,27.0,1,0,0,1,1,3,1,0,0,1,0,0.3071442580433118,Extraversion_vv_4,0,5.0,2.0,12.0,2.0,0.23333333333333336
155.1704312,1,0,33.0,1,0,0,1,0,3,0,0,1,0,1,0.30279125039986066,Extraversion_vv_4,0,5.0,2.0,13.0,3.0,0.16923076923076924
